Content ID,Content Type,Category,Type,Datetime,Sentiment,Score_final,Score_top5
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,cherish,2021-05-31 15:54:56,positive,70,58530
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,adore,2020-09-02 02:26:22,positive,72,58530
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,indifferent,2021-06-15 23:54:03,neutral,20,58530
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,intrigued,2020-09-28 00:00:06,positive,45,58530
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,cherish,2021-02-26 07:13:22,positive,70,58530
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,peeking,2021-03-05 06:18:58,neutral,35,58530
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,adore,2021-02-26 02:08:28,positive,72,58530
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,interested,2021-05-12 04:23:21,positive,30,58530
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,love,2020-11-25 16:04:00,positive,65,58530
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,peeking,2020-12-01 13:09:16,neutral,35,58530
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,peeking,2020-07-21 13:52:09,neutral,35,58530
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,love,2021-04-16 07:44:55,positive,65,58530
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,indifferent,2021-04-10 15:51:42,neutral,20,58530
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,heart,2020-11-01 09:38:37,positive,60,58530
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,peeking,2020-12-17 17:27:48,neutral,35,58530
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,heart,2020-07-19 13:41:54,positive,60,58530
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,scared,2020-09-26 07:01:17,negative,15,58530
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,adore,2020-12-19 00:44:57,positive,72,58530
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,like,2020-09-03 21:14:17,positive,50,58530
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,disgust,2020-06-30 16:52:54,negative,0,58530
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,indifferent,2020-11-25 03:30:38,neutral,20,58530
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,like,2021-02-20 22:18:42,positive,50,58530
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,indifferent,2021-02-16 11:25:34,neutral,20,58530
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,cherish,2020-08-18 18:53:00,positive,70,58530
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,hate,2020-12-16 07:58:06,negative,5,58530
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,want,2020-07-22 19:51:06,positive,70,58530
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,disgust,2020-10-25 04:18:44,negative,0,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,cherish,2021-02-27 02:47:59,positive,70,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,heart,2020-07-05 21:36:43,positive,60,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,indifferent,2020-06-21 14:42:32,neutral,20,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,worried,2020-09-13 09:55:06,negative,12,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,heart,2020-09-16 15:48:27,positive,60,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,want,2020-11-16 21:33:27,positive,70,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,want,2020-11-09 13:03:20,positive,70,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,disgust,2020-07-03 03:53:23,negative,0,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,cherish,2021-03-18 23:06:46,positive,70,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,scared,2021-01-27 07:44:11,negative,15,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,adore,2021-01-07 06:20:27,positive,72,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,like,2021-06-14 22:10:36,positive,50,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,love,2021-02-10 03:53:08,positive,65,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,scared,2020-08-21 17:15:07,negative,15,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,super love,2021-04-11 17:16:00,positive,75,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,want,2020-10-15 20:12:26,positive,70,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,peeking,2021-02-20 07:11:30,neutral,35,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,intrigued,2021-04-09 06:45:22,positive,45,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,super love,2021-02-11 12:34:24,positive,75,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,super love,2020-08-14 10:45:03,positive,75,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,dislike,2021-03-12 10:52:12,negative,10,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,indifferent,2021-06-05 10:12:32,neutral,20,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,heart,2021-02-02 03:16:15,positive,60,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,heart,2020-09-09 11:03:41,positive,60,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,disgust,2020-07-08 07:44:59,negative,0,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,hate,2020-07-02 02:38:56,negative,5,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,like,2020-12-09 13:17:43,positive,50,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,interested,2020-07-06 10:36:21,positive,30,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,disgust,2021-01-03 06:35:50,negative,0,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,heart,2021-05-02 15:38:10,positive,60,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,intrigued,2021-04-28 18:17:21,positive,45,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,heart,2020-12-07 20:49:15,positive,60,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,disgust,2020-11-28 21:56:55,negative,0,62866
585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,love,2021-04-21 20:02:17,positive,65,62866
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,heart,2020-09-22 04:15:25,positive,60,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,super love,2020-07-11 02:41:19,positive,75,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,peeking,2021-03-08 10:24:02,neutral,35,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,disgust,2020-12-22 21:31:36,negative,0,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,interested,2020-12-16 18:04:04,positive,30,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,interested,2020-09-28 12:10:09,positive,30,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,peeking,2020-09-14 16:36:14,neutral,35,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,heart,2021-06-15 10:20:40,positive,60,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,intrigued,2020-12-17 17:41:18,positive,45,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,super love,2021-05-15 08:59:34,positive,75,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,super love,2020-12-28 02:10:30,positive,75,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,love,2021-03-30 03:46:38,positive,65,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,dislike,2021-05-03 12:36:48,negative,10,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,peeking,2020-09-01 19:13:14,neutral,35,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,dislike,2021-06-18 06:56:09,negative,10,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,like,2021-06-04 05:14:36,positive,50,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,hate,2020-11-18 01:26:17,negative,5,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,love,2020-09-17 22:35:46,positive,65,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,cherish,2021-04-30 15:10:21,positive,70,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,interested,2020-08-24 03:13:46,positive,30,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,adore,2020-07-02 14:13:02,positive,72,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,disgust,2020-09-12 06:55:20,negative,0,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,interested,2020-11-02 23:05:02,positive,30,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,cherish,2020-11-17 18:40:18,positive,70,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,scared,2021-02-15 14:21:50,negative,15,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,intrigued,2021-03-13 15:49:22,positive,45,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,peeking,2021-04-23 08:43:30,neutral,35,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,interested,2021-03-16 19:58:12,positive,30,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,indifferent,2021-06-13 04:55:23,neutral,20,61879
a8e72f75-bebc-42b4-a3c7-deb8a2412878,audio,technology,interested,2021-04-26 19:55:35,positive,30,61879
bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,GIF,technology,hate,2021-02-15 00:22:21,negative,5,61879
bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,GIF,technology,scared,2021-02-19 12:00:38,negative,15,61879
bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,GIF,technology,heart,2021-05-04 17:10:23,positive,60,61879
bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,GIF,technology,worried,2021-01-06 01:48:10,negative,12,61879
bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,GIF,technology,peeking,2021-06-03 17:28:33,neutral,35,61879
bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,GIF,technology,indifferent,2021-05-11 08:42:52,neutral,20,61879
bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,GIF,technology,indifferent,2021-01-03 00:47:41,neutral,20,61879
bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,GIF,technology,disgust,2020-07-31 04:48:36,negative,0,61879
bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,GIF,technology,cherish,2020-10-22 07:33:29,positive,70,61879
bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,GIF,technology,interested,2021-04-06 23:43:20,positive,30,61879
bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,GIF,technology,interested,2020-12-13 15:48:17,positive,30,61879
bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,GIF,technology,interested,2020-09-02 07:27:46,positive,30,61879
bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,GIF,technology,hate,2020-09-03 10:02:21,negative,5,61879
bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,GIF,technology,scared,2020-08-21 19:06:37,negative,15,61879
bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,GIF,technology,dislike,2021-03-04 08:26:21,negative,10,61879
bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,GIF,technology,peeking,2021-04-24 19:28:56,neutral,35,61879
bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,GIF,technology,want,2020-10-31 06:36:47,positive,70,61879
bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,GIF,technology,disgust,2020-07-28 18:02:11,negative,0,61879
bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,GIF,technology,intrigued,2020-06-21 13:28:36,positive,45,61879
bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,GIF,technology,hate,2021-04-13 14:21:23,negative,5,61879
bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,GIF,technology,disgust,2020-11-13 12:42:04,negative,0,61879
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,super love,2020-10-08 09:30:55,positive,75,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,adore,2021-02-11 09:03:13,positive,72,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,like,2020-12-13 21:32:15,positive,50,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,intrigued,2021-03-01 14:33:28,positive,45,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,intrigued,2020-12-15 18:12:47,positive,45,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,peeking,2020-12-15 21:31:52,neutral,35,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,worried,2020-09-14 16:53:23,negative,12,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,hate,2021-01-10 23:52:07,negative,5,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,adore,2021-04-23 17:57:55,positive,72,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,hate,2021-02-22 07:58:32,negative,5,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,interested,2020-07-10 00:38:13,positive,30,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,cherish,2020-06-21 10:40:47,positive,70,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,love,2021-05-11 10:27:44,positive,65,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,intrigued,2020-06-21 23:49:02,positive,45,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,scared,2020-11-22 06:29:57,negative,15,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,worried,2021-04-17 21:54:37,negative,12,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,interested,2020-10-08 07:39:26,positive,30,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,scared,2020-08-17 06:31:50,negative,15,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,want,2021-01-05 19:50:36,positive,70,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,want,2021-06-11 18:48:44,positive,70,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,scared,2020-08-30 23:15:52,negative,15,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,hate,2020-08-01 00:24:04,negative,5,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,interested,2020-12-08 18:41:42,positive,30,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,love,2020-12-19 19:04:17,positive,65,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,interested,2020-09-21 19:14:54,positive,30,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,worried,2020-06-24 14:59:43,negative,12,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,heart,2021-03-24 08:41:06,positive,60,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,scared,2020-12-29 20:17:05,negative,15,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,super love,2021-01-13 09:08:48,positive,75,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,disgust,2020-12-11 22:10:52,negative,0,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,cherish,2020-10-16 11:31:10,positive,70,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,dislike,2020-11-11 13:11:19,negative,10,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,cherish,2020-10-23 07:21:42,positive,70,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,like,2021-01-28 03:04:59,positive,50,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,disgust,2021-04-02 11:54:26,negative,0,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,heart,2021-05-13 23:31:19,positive,60,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,scared,2021-06-07 10:32:34,negative,15,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,love,2021-05-07 19:40:33,positive,65,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,peeking,2021-06-11 10:09:05,neutral,35,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,peeking,2020-09-20 16:21:57,neutral,35,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,adore,2020-11-20 02:48:32,positive,72,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,want,2020-11-11 07:14:12,positive,70,58530
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,want,2021-01-10 18:11:37,positive,70,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,worried,2021-01-13 22:12:14,negative,12,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,want,2021-02-06 22:21:53,positive,70,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,dislike,2020-09-09 18:38:03,negative,10,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,super love,2020-09-14 11:04:34,positive,75,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,adore,2021-05-04 01:12:09,positive,72,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,super love,2021-05-03 05:54:32,positive,75,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,hate,2021-04-12 16:55:36,negative,5,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,hate,2020-12-10 04:32:22,negative,5,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,adore,2020-12-09 06:56:18,positive,72,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,dislike,2021-03-08 06:08:06,negative,10,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,heart,2020-11-18 04:59:16,positive,60,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,super love,2021-05-04 19:49:01,positive,75,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,heart,2021-02-18 10:15:02,positive,60,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,dislike,2020-10-10 01:36:35,negative,10,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,indifferent,2020-12-31 01:40:20,neutral,20,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,hate,2021-02-20 06:03:31,negative,5,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,dislike,2020-07-15 06:59:45,negative,10,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,worried,2020-10-29 17:17:45,negative,12,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,interested,2021-03-24 23:03:02,positive,30,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,disgust,2021-04-04 09:05:55,negative,0,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,love,2020-07-26 10:40:25,positive,65,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,super love,2021-05-13 09:40:27,positive,75,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,interested,2020-06-28 21:00:39,positive,30,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,super love,2021-06-13 01:20:22,positive,75,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,like,2020-09-26 13:52:24,positive,50,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,disgust,2020-10-01 22:05:34,negative,0,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,intrigued,2020-11-12 08:21:56,positive,45,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,scared,2021-03-13 09:21:59,negative,15,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,peeking,2020-09-22 11:41:39,neutral,35,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,interested,2020-08-20 21:14:35,positive,30,58530
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,hate,2021-05-15 17:20:40,negative,5,58530
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,dislike,2021-04-13 19:40:44,negative,10,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,love,2020-07-22 12:49:34,positive,65,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,heart,2020-07-19 02:25:27,positive,60,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,disgust,2020-10-07 06:19:48,negative,0,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,indifferent,2020-11-29 20:26:06,neutral,20,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,like,2021-06-09 14:35:49,positive,50,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,indifferent,2020-11-21 00:23:35,neutral,20,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,hate,2021-04-23 18:04:24,negative,5,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,want,2020-11-23 02:49:04,positive,70,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,peeking,2020-06-24 00:27:03,neutral,35,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,scared,2021-05-03 07:48:47,negative,15,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,cherish,2021-02-01 16:53:21,positive,70,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,scared,2021-06-13 02:27:44,negative,15,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,interested,2021-04-10 21:53:57,positive,30,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,love,2020-11-30 12:51:03,positive,65,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,indifferent,2020-11-15 08:39:49,neutral,20,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,like,2021-02-19 12:36:58,positive,50,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,like,2020-10-30 00:08:50,positive,50,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,scared,2020-09-14 12:47:30,negative,15,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,peeking,2021-01-05 15:57:31,neutral,35,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,heart,2021-02-09 18:05:54,positive,60,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,like,2021-01-31 17:36:51,positive,50,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,want,2021-02-12 14:23:03,positive,70,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,indifferent,2021-02-27 11:34:49,neutral,20,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,indifferent,2020-10-13 05:47:49,neutral,20,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,worried,2020-09-21 19:02:06,negative,12,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,adore,2021-05-02 02:32:23,positive,72,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,cherish,2020-06-21 15:06:32,positive,70,60575
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,adore,2020-11-26 09:12:39,positive,72,60575
90418e93-aa5a-4608-866e-25464b617c9b,audio,science,dislike,2020-12-06 02:46:22,negative,10,60575
90418e93-aa5a-4608-866e-25464b617c9b,audio,science,super love,2020-09-04 14:43:52,positive,75,60575
90418e93-aa5a-4608-866e-25464b617c9b,audio,science,dislike,2021-01-03 11:25:39,negative,10,60575
90418e93-aa5a-4608-866e-25464b617c9b,audio,science,disgust,2021-04-29 07:23:42,negative,0,60575
90418e93-aa5a-4608-866e-25464b617c9b,audio,science,intrigued,2020-10-17 09:30:04,positive,45,60575
90418e93-aa5a-4608-866e-25464b617c9b,audio,science,interested,2021-02-05 11:50:23,positive,30,60575
90418e93-aa5a-4608-866e-25464b617c9b,audio,science,cherish,2021-04-21 02:20:07,positive,70,60575
90418e93-aa5a-4608-866e-25464b617c9b,audio,science,intrigued,2020-08-09 00:13:14,positive,45,60575
90418e93-aa5a-4608-866e-25464b617c9b,audio,science,intrigued,2020-12-26 23:36:10,positive,45,60575
90418e93-aa5a-4608-866e-25464b617c9b,audio,science,super love,2020-10-11 11:27:01,positive,75,60575
90418e93-aa5a-4608-866e-25464b617c9b,audio,science,peeking,2020-09-08 08:50:52,neutral,35,60575
90418e93-aa5a-4608-866e-25464b617c9b,audio,science,want,2020-08-31 15:39:58,positive,70,60575
90418e93-aa5a-4608-866e-25464b617c9b,audio,science,scared,2020-07-19 18:34:28,negative,15,60575
90418e93-aa5a-4608-866e-25464b617c9b,audio,science,indifferent,2021-06-10 19:14:32,neutral,20,60575
90418e93-aa5a-4608-866e-25464b617c9b,audio,science,indifferent,2020-09-14 12:59:15,neutral,20,60575
90418e93-aa5a-4608-866e-25464b617c9b,audio,science,super love,2020-09-20 20:14:14,positive,75,60575
90418e93-aa5a-4608-866e-25464b617c9b,audio,science,adore,2021-04-24 09:47:36,positive,72,60575
90418e93-aa5a-4608-866e-25464b617c9b,audio,science,adore,2020-07-28 20:09:22,positive,72,60575
90418e93-aa5a-4608-866e-25464b617c9b,audio,science,heart,2021-05-11 02:50:59,positive,60,60575
90418e93-aa5a-4608-866e-25464b617c9b,audio,science,indifferent,2020-11-08 05:03:34,neutral,20,60575
90418e93-aa5a-4608-866e-25464b617c9b,audio,science,super love,2021-03-10 20:59:14,positive,75,60575
90418e93-aa5a-4608-866e-25464b617c9b,audio,science,cherish,2021-03-01 18:44:40,positive,70,60575
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,peeking,2021-01-24 23:26:24,neutral,35,61879
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,heart,2020-12-13 08:44:38,positive,60,61879
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,love,2020-09-14 13:09:41,positive,65,61879
